Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000115368.10	-0.754362778391639	5.58613237269193	-1.78343511408301	0.122480285534931	0.412747502285327	-5.19164006683815
ENSG00000269194.1	1.64799013312246	-0.248199833109792	1.78339130686489	0.122487844843118	0.412747502285327	-4.63056398361368
ENSG00000162066.15	-1.2235006964248	4.62611884356139	-1.78325130597835	0.122512006235605	0.412764120836173	-5.12270006533678
ENSG00000112367.10	0.886481561370451	4.02235908576163	1.78281422350806	0.122587467938995	0.412928647315351	-5.04051404562622
ENSG00000131351.15	1.02556795384641	2.94331735613626	1.78274563516165	0.122599313735883	0.412928647315351	-4.91165256478621
ENSG00000133247.14	0.956168812378324	4.80718646710212	1.7824042807968	0.122658285159321	0.412934239116402	-5.1212398509175
ENSG00000099251.14	1.28024034214372	2.35291874163017	1.78235743240863	0.122666380712197	0.412934239116402	-4.84718821284073
ENSG00000048028.11	0.921884037455891	4.22494782782405	1.78234206367861	0.122669036591817	0.412934239116402	-5.06381932877353
ENSG00000230303.6	2.26034101392104	-1.55609234418228	1.78229063630564	0.122677924194982	0.412934239116402	-4.54255414658014
ENSG00000214535.3	-1.56286371360484	0.472174526435238	-1.78165712583337	0.122787458025256	0.413149051406795	-4.69058623555733
ENSG00000185689.16	-2.13929340156481	-1.54315836558052	-1.78159425182246	0.122798334124929	0.413149051406795	-4.55084013323444
ENSG00000213719.8	-0.78294662787612	7.41166575490936	-1.78154426081237	0.122806982361506	0.413149051406795	-5.1741629432371
ENSG00000102575.13	-1.26153372125346	4.46184037816613	-1.78147634374318	0.122818732682355	0.413149051406795	-5.10720778350211
ENSG00000147586.10	-1.46001594277643	4.93450013356809	-1.78128204082629	0.122852355047179	0.413197399104935	-5.14883932840357
ENSG00000161958.11	1.49556339743471	1.64580012183051	1.78007984735062	0.123060583221928	0.413490640311841	-4.78535507635855
ENSG00000213203.3	-1.18726000858054	2.60941196291864	-1.78002937996863	0.123069332034233	0.413490640311841	-4.87975009548633
ENSG00000197852.12	1.48042165565791	2.93218642529292	1.77981572283471	0.123106377445048	0.413490640311841	-4.90975735385846
ENSG00000136731.13	-0.996193968222742	5.82332894432322	-1.77968783801339	0.123128556231135	0.413490640311841	-5.20383752699504
ENSG00000058668.14	0.778315863511224	5.75754892652582	1.77958911826336	0.123145679644002	0.413490640311841	-5.18941254696699
ENSG00000089685.15	-1.16355714120342	5.50517583015035	-1.77956798564228	0.123149345499592	0.413490640311841	-5.19126672605887
ENSG00000109089.7	-0.89742088889274	4.13219888257448	-1.77951287104323	0.123158906676509	0.413490640311841	-5.0763822685418
ENSG00000122692.9	-0.793979453875794	5.62278368801351	-1.77942107588685	0.123174832732347	0.413490640311841	-5.1983065880007
ENSG00000128422.17	1.86169246253904	0.321451052731399	1.77938592374337	0.12318093200571	0.413490640311841	-4.6732289130044
ENSG00000247934.4	1.40504072224971	0.17600023657246	1.77915918456717	0.123220280749295	0.413490640311841	-4.66573742902595
ENSG00000164187.7	1.08713694294126	3.90411243971867	1.7791364366529	0.123224229140787	0.413490640311841	-5.02614674190713
ENSG00000141337.12	-1.42257125241726	3.72891870142223	-1.77906082685516	0.123237353738503	0.413490640311841	-5.02175237242218
ENSG00000100053.10	-2.06418267186225	-1.90582371783291	-1.77894498898622	0.123257463897917	0.413490640311841	-4.53174832679745
ENSG00000127528.5	-0.933529137291884	3.71010840106939	-1.77894301192879	0.123257807154862	0.413490640311841	-5.02299195976145
ENSG00000171119.2	1.43815917239329	1.71895392518326	1.77888910364087	0.123267167076973	0.413490640311841	-4.79323117243568
ENSG00000125864.14	1.33561656709301	0.754191621186118	1.77888313780151	0.123268202948954	0.413490640311841	-4.71034945311858
ENSG00000140264.19	-1.10552311715534	9.0216637648224	-1.77880149761671	0.123282379304781	0.413490640311841	-5.07575902615922
ENSG00000067606.17	-1.15485249234412	4.60120299076661	-1.77871452954888	0.123297482563829	0.413490640311841	-5.12724885737594
ENSG00000135437.9	-1.16034010733802	2.46614965802762	-1.77866809092748	0.12330554803802	0.413490640311841	-4.86539779156579
ENSG00000270011.7	1.44230794731541	1.21041809188826	1.7782970023035	0.123370017284848	0.413642208843995	-4.74970913292574
ENSG00000104368.18	0.938291035440056	3.84952164288415	1.77812814002157	0.123399364603559	0.41366021638229	-5.02478616997427
ENSG00000245648.2	-1.89999759168929	0.313902979377602	-1.77804434144308	0.123413930850789	0.41366021638229	-4.68203388726625
ENSG00000146263.11	1.17699938053115	3.38269508323675	1.77771155595696	0.123471793654702	0.413724643705552	-4.9660800660486
ENSG00000230979.3	-1.79805270797681	0.543428760210123	-1.7775780192926	0.123495019658669	0.413724643705552	-4.69927967758127
ENSG00000053254.15	0.835076996151627	5.25263570527044	1.77751290002379	0.12350634738238	0.413724643705552	-5.16638597062829
ENSG00000198216.12	4.48855505254409	-0.722653315770725	1.77746160384485	0.12351527124378	0.413724643705552	-4.57677910065591
ENSG00000108984.15	-1.59750343857032	3.15028055794358	-1.7773796812037	0.123529524412247	0.413724643705552	-4.94809733413363
ENSG00000114423.22	0.851841164917857	4.48836971345706	1.77683112000984	0.123625006149565	0.413954991652996	-5.10103937424947
ENSG00000121644.19	0.954414051164241	4.69169664340915	1.77676297880711	0.123636871720818	0.413954991652996	-5.11907056878031
ENSG00000285799.1	1.56954263358088	-1.10471929967218	1.77615318277603	0.123743106156955	0.414098791567531	-4.58354057395898
ENSG00000285999.1	-1.66654311158232	-1.21549636588856	-1.77605996796073	0.123759353223707	0.414098791567531	-4.57973165363772
ENSG00000011105.14	-0.787552644203775	5.26853772382537	-1.77602270326809	0.123765848930466	0.414098791567531	-5.18575699427995
ENSG00000149532.15	0.783014832580034	7.06860556066914	1.77596757903478	0.123775458389407	0.414098791567531	-5.18937767864536
ENSG00000065361.15	-1.6123192020396	5.80922618989086	-1.77596286703158	0.123776279836817	0.414098791567531	-5.20153968809341
ENSG00000280798.1	1.12572871122254	3.49186339544521	1.77546154054734	0.123863706820285	0.414229508442422	-4.98348984593407
ENSG00000245694.10	0.820092942456688	4.86202182892975	1.77544832624542	0.123866012092621	0.414229508442422	-5.13968415052486
ENSG00000158623.14	1.02256524277741	3.98474919648872	1.77540686439013	0.123873245501603	0.414229508442422	-5.04206277755443
ENSG00000113638.14	1.13344464360935	3.18371349398137	1.77527052869381	0.123897033439588	0.414233990366961	-4.94769525463456
ENSG00000113194.13	-0.792247748524741	5.85430841299913	-1.77517799090611	0.123913182024051	0.414233990366961	-5.21155556796891
ENSG00000155016.18	-1.11724298034259	3.313155705544	-1.77479879651623	0.123979375878807	0.414297383140971	-4.97468972500717
ENSG00000182841.12	0.885940388337095	5.00363209044197	1.77474262722598	0.123989183965338	0.414297383140971	-5.15096672259166
ENSG00000170323.9	1.5570396161978	2.74059793010175	1.77473767685445	0.123990048418244	0.414297383140971	-4.89662920706013
ENSG00000272973.1	2.84893178810993	-1.6095234498199	1.77461820230067	0.124010913303291	0.414302607635042	-4.54488516672317
ENSG00000119782.14	1.17554814908533	2.30077029165915	1.7744570312435	0.124039065427171	0.414332172330257	-4.85234059510704
ENSG00000132405.19	-0.878841280836573	6.06941009482797	-1.77430634825161	0.12406539120198	0.414336211044893	-5.21678330396592
ENSG00000224831.3	-1.0719272718531	2.69166732798576	-1.77419998047756	0.12408397795387	0.414336211044893	-4.89703125567445
ENSG00000089682.16	1.00423994772968	3.1427807160864	1.77405145627203	0.124109935672986	0.414336211044893	-4.94618197595478
ENSG00000198105.14	0.907791776305691	4.77986954392312	1.77393315833607	0.124130614498367	0.414336211044893	-5.13144846394175
ENSG00000232850.3	1.44806610967992	-0.0624911023100808	1.77389784011715	0.124136788876297	0.414336211044893	-4.65581635831986
ENSG00000249249.2	1.73995138137947	-0.687817168778064	1.77329967622425	0.124241406087176	0.414620923765738	-4.61364059225198
ENSG00000198732.10	1.01811923981366	5.7108046966563	1.77299346112336	0.124294995457571	0.414731224624219	-5.19173831729017
ENSG00000238045.9	-1.20480690293941	3.01432970378676	-1.77289003690262	0.124313100360225	0.414731224624219	-4.93801596873692
ENSG00000118939.17	-0.889112372484343	3.85125616444217	-1.77261732407938	0.124360852343479	0.414750330331014	-5.05011888989427
ENSG00000214114.9	-0.849212250564314	4.62781589017631	-1.77257019267006	0.124369106856206	0.414750330331014	-5.14022011845124
ENSG00000047579.19	0.984785167428301	3.6484038370635	1.77252630537352	0.124376793679979	0.414750330331014	-5.00815918088905
ENSG00000285723.1	-1.57402291538454	-0.44581144404393	-1.77226723603906	0.12442217887877	0.414837227342778	-4.63686192688576
ENSG00000163781.14	0.805644288830043	5.34372177273101	1.77214042712486	0.124444399838752	0.414846877238516	-5.17985273059738
ENSG00000167987.11	-1.03761543964831	5.22788494523147	-1.77175631239766	0.124511732533153	0.415006884910578	-5.18766161615806
ENSG00000055044.11	-0.988227338058968	6.08111241642526	-1.77146786366304	0.124562318929824	0.415111034905865	-5.2200841778041
ENSG00000106004.5	-1.15293252932564	3.42337756545283	-1.77113691245202	0.124620383782723	0.415240071079811	-4.99408109384806
ENSG00000048828.17	-0.750439878971436	6.60366225238961	-1.77024173027035	0.124777573995051	0.415699305572522	-5.2206457769354
ENSG00000044574.8	-1.0284133690286	9.56646953851449	-1.77010830765799	0.124801018949824	0.41571289133426	-5.047299594673
ENSG00000196639.6	1.43191083305224	0.188436466188032	1.76992745453013	0.124832805210835	0.415754253506682	-4.67808106266772
ENSG00000244457.2	1.52684521542782	-0.889583342258238	1.76936646928746	0.124931452570698	0.415923691112537	-4.60656484362571
ENSG00000092853.14	1.40045298678916	3.43514878422673	1.76914922025135	0.124969675440148	0.415923691112537	-4.97909420294758
ENSG00000117480.16	-0.978019864965117	5.57339653689299	-1.76911588934749	0.124975540696849	0.415923691112537	-5.20935384003462
ENSG00000164690.8	-1.62260327676299	1.64512171751833	-1.76902658073825	0.124991257699425	0.415923691112537	-4.7976698318168
ENSG00000156970.12	1.10529476420346	4.36568942041438	1.76897870300567	0.12499968426804	0.415923691112537	-5.09126596198689
ENSG00000288349.1	1.97927920158182	0.432617122299905	1.76897327120886	0.125000640309116	0.415923691112537	-4.6933113022197
ENSG00000148702.15	-1.13113807298407	4.64729694478282	-1.76881928561349	0.125027746003164	0.415923691112537	-5.14451413890774
ENSG00000228109.1	1.39009898249431	3.00239338044671	1.76875709680938	0.125038694560876	0.415923691112537	-4.93402590982871
ENSG00000145908.12	1.20203130974492	3.92590421264211	1.76826563745693	0.125125250509229	0.416147118404183	-5.04001737135083
ENSG00000160563.14	1.25694047339368	3.53610112944084	1.76800640265881	0.125170930475883	0.416186093747469	-4.99515963751705
ENSG00000114200.10	-1.88122826758776	2.57322654438926	-1.76797907100136	0.125175747553397	0.416186093747469	-4.89053212612327
ENSG00000226525.5	-1.35357088645825	1.4562997370789	-1.76770155344831	0.125224668938613	0.416284268045119	-4.7831553494764
ENSG00000179750.16	-1.273172211342	1.62398432638971	-1.76707019027603	0.125336036241823	0.416583632602846	-4.79765471212395
ENSG00000227006.2	1.79856637641676	-2.14409847409066	1.76680920639421	0.125382099786758	0.416583632602846	-4.52776643087826
ENSG00000198879.12	1.16547877105737	3.29521607100457	1.76678777828905	0.125385882569258	0.416583632602846	-4.97087262212842
ENSG00000047617.15	1.65800542421812	-1.17490925315609	1.76673885600606	0.125394519416251	0.416583632602846	-4.59017262389118
ENSG00000185250.16	1.43015564671352	1.05323263346147	1.76664120733742	0.12541176025528	0.416583632602846	-4.75097683780791
ENSG00000251194.2	1.84101445231302	-1.77334191842763	1.76634585406713	0.125463921824948	0.416654278946757	-4.55082452125243
ENSG00000100341.12	1.61196146770412	-0.592897881622828	1.76630097329178	0.125471849946976	0.416654278946757	-4.62983844784441
ENSG00000127863.15	1.34434340403755	3.36784185201086	1.76616839021242	0.12549527339439	0.416664152979316	-4.97724471694446
ENSG00000144229.12	2.5602543767684	-0.557025398311605	1.76596271123881	0.125531619101961	0.416664152979316	-4.62443579707591
ENSG00000164209.17	1.38217798480829	4.35969842195914	1.76595457309605	0.12553305741054	0.416664152979316	-5.08616132709577
ENSG00000183666.17	1.07427252432364	3.17518933171763	1.76543278073835	0.125625310719913	0.416886974712713	-4.96024086285508
ENSG00000272525.1	1.50240365044621	0.116928949339374	1.76505499437245	0.125692144773536	0.416886974712713	-4.67880335702494
ENSG00000186409.17	1.18357142332753	2.74224107557062	1.7649724563106	0.125706751151992	0.416886974712713	-4.91163333736219
ENSG00000233276.5	-1.00678703975539	7.75834858364245	-1.76488308681271	0.125722568318025	0.416886974712713	-5.17793227488028
ENSG00000116649.10	-1.25943636141752	5.75113105285339	-1.76481144813237	0.125735248770959	0.416886974712713	-5.2193160905061
ENSG00000240219.1	1.61860224177309	1.66827873235103	1.76479826845525	0.125737581783958	0.416886974712713	-4.80705237809921
ENSG00000111669.15	-1.10354921439514	9.26995456716779	-1.76474900645534	0.1257463023159	0.416886974712713	-5.07604859615261
ENSG00000215915.10	1.140163403356	3.75209703756644	1.76469669640143	0.125755563068475	0.416886974712713	-5.02808066136316
ENSG00000275465.7	-1.60607989491156	-0.801870507394998	-1.76426313449566	0.125832344565485	0.417077096370928	-4.62189892602122
ENSG00000173193.15	-1.06512911277187	5.73225169861992	-1.76388673915158	0.125899039108671	0.417233730811736	-5.22170409097356
ENSG00000153214.11	-1.03848153540783	4.57435412559283	-1.76344727420723	0.1259769525946	0.41742749111502	-5.14590694151739
ENSG00000177791.12	2.26843380828774	-0.30800906372583	1.76306952645931	0.126043961573471	0.417539224482257	-4.64759808089567
ENSG00000143450.16	-1.53043803799624	1.80644542220811	-1.76303787850176	0.126049577202191	0.417539224482257	-4.81924358415063
ENSG00000198626.17	2.70835803832631	0.300514428154394	1.76280428338663	0.126091033950006	0.417612103647103	-4.68757285794652
ENSG00000284874.1	2.051923216651	3.20905898817133	1.76247061517635	0.126150273911396	0.417743849044757	-4.95195006701923
ENSG00000075213.11	2.81475572954036	0.0494351539256082	1.76220901443002	0.126196737813484	0.417833252686479	-4.66763709045857
ENSG00000175505.11	-1.48902743583419	0.965191593050102	-1.76203535732767	0.126227590891315	0.417834417324271	-4.75263321304213
ENSG00000165816.13	-1.30307379137177	3.50548133585038	-1.76198791401803	0.126236021260093	0.417834417324271	-5.01501039124735
ENSG00000148335.14	-0.781036259523475	4.83982787885901	-1.76177239316729	0.126274324805018	0.417896759472666	-5.17436576788774
ENSG00000128604.20	-1.10038272987893	2.70467261303369	-1.76157300974998	0.126309770369885	0.417939223737466	-4.91500937399479
ENSG00000164120.14	-2.15311896312303	4.91654433850045	-1.76148118674868	0.126326097535927	0.417939223737466	-5.16095012505005
ENSG00000058091.17	1.19724939662716	3.99172736440619	1.76103706364511	0.126405096576073	0.418136137772445	-5.05744845438511
ENSG00000005238.19	-0.950367607035897	3.98096370004458	-1.76090100092608	0.126429308529587	0.418137592626559	-5.0819018299392
ENSG00000168014.16	0.843206439115877	4.94431925325211	1.76069781033651	0.12646547407244	0.418137592626559	-5.1653818298219
ENSG00000261701.7	-1.48456460284529	5.60374010464309	-1.76069065074139	0.126466748579668	0.418137592626559	-5.21674851507663
ENSG00000280027.1	-2.12680017838502	-0.602186000513826	-1.76042179911561	0.126514616927943	0.418137592626559	-4.63945942503407
ENSG00000147082.18	1.59844144254748	-1.08126724585342	1.76038957126259	0.126520356196134	0.418137592626559	-4.60437322042206
ENSG00000230417.12	-1.68267450469747	-1.4108148003759	-1.76034231950375	0.126528771440195	0.418137592626559	-4.58667338374274
ENSG00000272620.2	1.52231468409965	2.11562960873453	1.76026862987444	0.126541896189244	0.418137592626559	-4.85302520996241
ENSG00000105642.15	-1.63046832890491	-0.19168106293587	-1.7601066386666	0.126570752847527	0.418142992285434	-4.67025155793304
ENSG00000186479.5	1.83287435049022	0.833324532234642	1.75998031900282	0.126593259511636	0.418142992285434	-4.737589187463
ENSG00000219410.6	-0.957708561572057	4.37738085348299	-1.75993143140756	0.126601970969627	0.418142992285434	-5.1306610184179
ENSG00000113492.14	-1.3035574195448	2.82544136874601	-1.75939696597215	0.126697247282743	0.418336379991051	-4.93202221535109
ENSG00000106246.17	-1.09754902002813	4.10440695146631	-1.75937739309574	0.126700737756638	0.418336379991051	-5.09817610083451
ENSG00000172005.11	-2.1245186524664	-1.45384865249919	-1.75920453444935	0.126731568071311	0.418336379991051	-4.58416265531213
ENSG00000142606.16	-2.1489308972782	2.60282308566554	-1.75907694751977	0.126754328592223	0.418336379991051	-4.90508649718808
ENSG00000105583.11	-0.827708699278923	6.46259566417141	-1.75895534826812	0.126776024651632	0.418336379991051	-5.23782764718166
ENSG00000101076.16	-1.54116167700941	4.56610998679109	-1.75894215594391	0.126778378677736	0.418336379991051	-5.14270053912074
ENSG00000112679.14	0.818341737371848	5.21678201721529	1.75883809910007	0.12679694797213	0.418336379991051	-5.18935924640114
ENSG00000111667.13	-1.12769691123187	5.76206993594944	-1.75864057388574	0.126832204276537	0.418388391700611	-5.2294439757059
ENSG00000029153.14	1.42960621126918	2.05682737447109	1.75828001898209	0.1268965843183	0.418536444743748	-4.85003431231678
ENSG00000142627.13	-1.13299492202825	3.04572685471013	-1.75773331038975	0.12699426415968	0.41875272922671	-4.96189118324913
ENSG00000099840.13	1.05427378804146	2.94714035774438	1.75765825167019	0.127007680518337	0.41875272922671	-4.94458854983526
ENSG00000100362.13	-1.58036961205247	-1.32807926900121	-1.75758550027767	0.127020685767301	0.41875272922671	-4.59555512409452
ENSG00000145349.17	-1.04355036611243	5.57923001767864	-1.75744756626084	0.127045346799391	0.418769712691788	-5.22489894644978
ENSG00000273367.1	1.66920362614074	-0.651979309062262	1.75687793138718	0.127147240268548	0.419041227140239	-4.63690485626204
ENSG00000105058.12	-0.790030484027747	6.08187040361398	-1.75604210607478	0.127296892159118	0.419360139935539	-5.24175574674145
ENSG00000287837.1	-1.19369799823591	1.7309775885571	-1.75599104767351	0.127306039543421	0.419360139935539	-4.82120286801883
ENSG00000112029.10	0.971052986331101	3.32592714671218	1.75592691363735	0.12731753040119	0.419360139935539	-4.99167776545319
ENSG00000165325.13	-3.39270302143693	-0.510616936253678	-1.75582458559999	0.127335866540086	0.419360139935539	-4.64463248797472
ENSG00000117016.10	3.31836164187889	3.68159050504289	1.75579208552877	0.127341690757039	0.419360139935539	-4.97218565950913
ENSG00000125850.11	1.01018486703532	3.4432462960335	1.75541985985282	0.127408414375401	0.419419162704289	-5.00584815946484
ENSG00000189227.6	-0.978893657192804	3.23981122958451	-1.75536844337397	0.127417633744913	0.419419162704289	-4.9907271760391
ENSG00000260916.7	-0.740861895203985	5.64801033379606	-1.75536510439864	0.127418232471217	0.419419162704289	-5.2315023959748
ENSG00000130475.14	1.39662956412171	2.63083664843987	1.75483754661692	0.12751286546931	0.419666307466843	-4.9112124394127
ENSG00000276814.1	1.95830241680125	-1.94151377896655	1.75459696522564	0.127556043453032	0.419744055299607	-4.55405629374081
ENSG00000142347.19	-0.884535790669394	4.19561519126849	-1.75431006190198	0.127607553542573	0.419849193254342	-5.11734920406811
ENSG00000273001.1	1.93552389410519	-0.506323507691217	1.75374503430818	0.127709056563828	0.420118758489283	-4.64803570199558
ENSG00000238198.2	1.47847782674879	-0.53559801864063	1.75287103156275	0.12786621898669	0.420571313292874	-4.65089870625773
ENSG00000215883.10	-0.948987655883424	3.3996849846532	-1.7526248210315	0.127910526213053	0.420613734848194	-5.01583525478362
ENSG00000058262.10	-1.40917254712964	8.8912128069476	-1.75258159222262	0.127918307062148	0.420613734848194	-5.11892544612066
ENSG00000188785.12	0.94063519593707	3.89565368479063	1.75214733353231	0.127996495720873	0.420806368609058	-5.06449999999019
ENSG00000140545.15	1.02958221211179	4.57638239001461	1.75165770530379	0.128084709310373	0.420991759272153	-5.13877265685057
ENSG00000072694.21	-1.19935649928583	4.81578354860533	-1.7513196937413	0.128145641369413	0.420991759272153	-5.18219176595261
ENSG00000241570.8	-1.59742118860578	-1.28627832950987	-1.75125684439848	0.128156974080458	0.420991759272153	-4.60590220835743
ENSG00000145495.16	0.776279450135129	7.29096784434266	1.75119425887504	0.128168260186606	0.420991759272153	-5.21417848935979
ENSG00000186523.14	1.10424538261167	2.45997261109905	1.75117815366901	0.128171164609442	0.420991759272153	-4.89912156278392
ENSG00000183778.17	1.67772935488245	0.339811419483714	1.75113705006865	0.128178577547535	0.420991759272153	-4.71133621205713
ENSG00000154814.14	-0.965142704995588	3.55623911437421	-1.75107274028052	0.128190176501411	0.420991759272153	-5.03884292135302
ENSG00000096654.15	1.00927368923097	3.35940670698072	1.7508036279104	0.128238724820303	0.421086771954689	-5.00154273603485
ENSG00000100342.20	-1.12172259615415	6.098778119021	-1.75037515141955	0.128316059486566	0.421227555237459	-5.24754566942776
ENSG00000104689.10	-1.43204932413664	2.34266669306353	-1.75034863346567	0.128320847132436	0.421227555237459	-4.88855063145105
ENSG00000177732.8	-1.06296314950987	4.92583472272117	-1.75008291851391	0.12836882982079	0.421273395153981	-5.19490336465641
ENSG00000132837.15	-1.42653235198527	3.10635291124311	-1.75004687778831	0.128375339378777	0.421273395153981	-4.97897355312984
ENSG00000261251.1	1.45433027025715	-0.45737465409948	1.74994528876477	0.128393689778586	0.421273395153981	-4.65993949955919
ENSG00000262097.2	1.70459323423091	-1.45839485592424	1.74978931713376	0.128421868459259	0.421301452923427	-4.59180911957284
ENSG00000213430.6	-1.65290384580888	-0.0995611626629214	-1.74961695795226	0.128453014777952	0.421339236278842	-4.68964238370584
ENSG00000198715.13	-0.853681555224535	5.06277017982155	-1.74923831789161	0.128521462984561	0.421499343462736	-5.20785132103076
ENSG00000198369.10	0.869569384155962	4.79582972037858	1.74898312103984	0.128567615838182	0.421586292998255	-5.16731512588881
ENSG00000159228.13	-0.945537102765048	5.44735109344907	-1.74857166911653	0.128642061567213	0.421765977018517	-5.23125605810012
ENSG00000005381.8	-4.83518528346881	1.05560189010502	-1.74835639026363	0.128681029526661	0.421829306473699	-4.76171062044653
ENSG00000187260.15	1.24567354848729	1.70203917361185	1.74819429425527	0.128710378327979	0.421861088839527	-4.83100766182034
ENSG00000259120.3	-1.60753682038016	-0.186091633196623	-1.74806408527274	0.128733958423066	0.421873956878034	-4.6855375278129
ENSG00000068724.17	0.96242147571615	3.9909400033654	1.74733712158957	0.128865684316866	0.422241171403073	-5.0823638300603
ENSG00000102984.15	1.05998513394293	2.62939682122912	1.74717748686636	0.128894627633484	0.422271547947608	-4.92278964986916
ENSG00000048740.18	1.03556779319554	3.6775013564355	1.74690703245811	0.128943678008498	0.422312073800836	-5.04337439137663
ENSG00000151726.14	-1.13212442763251	7.78585263363827	-1.74676421917849	0.128969586325811	0.422312073800836	-5.20013744796631
ENSG00000226777.7	-1.58331172636334	-0.767978732490801	-1.74669887823092	0.128981441765498	0.422312073800836	-4.64606785857921
ENSG00000116819.8	1.29494073067887	1.72200768367304	1.74667543480689	0.12898569558995	0.422312073800836	-4.83483518527079
ENSG00000108821.13	0.810034933473774	7.64843472563664	1.74646988951179	0.129022997738788	0.422369779847961	-5.20294194077544
ENSG00000167107.12	-1.22225138490477	3.28776154182834	-1.7462537733472	0.129062229552304	0.422393315431373	-5.00781202724865
ENSG00000112379.9	1.14663253528969	6.69342505846858	1.746213488865	0.12906954371835	0.422393315431373	-5.23167294519565
ENSG00000170632.14	-0.836716492091131	4.71508271877162	-1.74592404236748	0.129122108266209	0.422500922855821	-5.18391037220098
ENSG00000154451.14	-1.59533793614745	1.31508885893704	-1.74560878005189	0.12917938466248	0.422623912784657	-4.80066958504585
ENSG00000185215.9	0.770190841198965	6.23011399794927	1.74538962128984	0.129219215609903	0.422662209080687	-5.24284742658248
ENSG00000260643.2	-1.60823694579728	0.522501604775872	-1.74516422665221	0.129260192306887	0.422662209080687	-4.74014895273065
ENSG00000215156.5	2.67885920385791	-0.0376994715862401	1.74505622699055	0.129279831083513	0.422662209080687	-4.68470965207214
ENSG00000120063.10	0.972444976982407	5.65127809719577	1.74501717615497	0.129286932841767	0.422662209080687	-5.22752312315629
ENSG00000091039.17	1.03656697899629	4.27817892618291	1.745002817822	0.129289544133417	0.422662209080687	-5.11517000410906
ENSG00000167105.8	-1.4702547497934	1.18855217123758	-1.7447954954847	0.129327254700242	0.422694901887979	-4.79162385859093
ENSG00000280120.1	1.20862536140292	3.09348603799855	1.74473132408185	0.129338929215013	0.422694901887979	-4.97630013459406
ENSG00000086504.17	-0.924007157894179	5.5642092953799	-1.74407672735355	0.129458076415186	0.422904801493927	-5.24252938201733
ENSG00000115590.14	2.06884895530276	2.50314203188244	1.74400982250369	0.129470260168191	0.422904801493927	-4.90988686222412
ENSG00000286264.1	1.59205630114045	0.0301430681935067	1.74388565442027	0.129492874824825	0.422904801493927	-4.69867437923852
ENSG00000170903.11	0.986916333408147	3.73248009546319	1.74384634732278	0.129500034599649	0.422904801493927	-5.05485690893391
ENSG00000169992.10	0.83874039623964	5.01423540966895	1.74378929527402	0.129510427293706	0.422904801493927	-5.19391878798625
ENSG00000163659.13	1.02006696933343	4.31393704605266	1.74372923940169	0.129521368041979	0.422904801493927	-5.12267049417029
ENSG00000143774.16	-0.804082164925908	7.50049431193171	-1.74358292248871	0.129548027243301	0.422927514034593	-5.22031369195545
ENSG00000114395.10	-0.910988343368822	3.8586538896272	-1.74303505942403	0.129647896083715	0.423103329646584	-5.09016898761346
ENSG00000167447.12	-1.05485869496472	3.69928285510627	-1.74299605513188	0.129655008939275	0.423103329646584	-5.0685270315491
ENSG00000105402.8	-0.750170590965396	6.77727027439668	-1.74291918080627	0.129669028912592	0.423103329646584	-5.25246097201649
ENSG00000163902.12	-0.774770779997519	7.97868892251889	-1.7428076157526	0.129689378227386	0.423103329646584	-5.19501682439952
ENSG00000092068.20	-1.72474025570082	4.70496103360921	-1.74274698580464	0.129700438344958	0.423103329646584	-5.17694723048191
ENSG00000166035.11	-1.49977317462929	3.45987743244939	-1.74239604179828	0.129764475514109	0.423201343792212	-5.03295068147324
ENSG00000146205.13	-1.74596876341785	1.34271844627377	-1.74216935530883	0.129805855542599	0.423201343792212	-4.807337129048
ENSG00000280537.2	-1.4136332313839	0.678003275441069	-1.74209701506324	0.129819063436454	0.423201343792212	-4.75678882845451
ENSG00000183723.12	-0.894195684710615	5.73200361628299	-1.74207595958178	0.129822907994221	0.423201343792212	-5.25164881179567
ENSG00000196792.12	0.912407683707817	4.50692931852424	1.74204224877815	0.12982906353933	0.423201343792212	-5.14764508991932
ENSG00000236754.5	-1.59891435356163	-1.53354289193939	-1.74188519917125	0.12985774430138	0.423230562014747	-4.60172331521239
ENSG00000175414.7	1.493851159497	3.38856012946584	1.74169440764694	0.129892595344869	0.423279878408625	-5.00942073044169
ENSG00000254996.5	-0.970275835357474	4.93605340145516	-1.74155841528134	0.129917441997043	0.423296583555939	-5.20785918249084
ENSG00000139269.3	-1.37383460407269	4.15836758923124	-1.74114236424415	0.129993485693814	0.42343270698129	-5.12469184078655
ENSG00000158731.2	-2.35979339460208	-1.15933499432877	-1.74111398611294	0.129998674074386	0.42343270698129	-4.62462394920337
ENSG00000197779.13	1.25966008785408	2.54174858725505	1.7398761466973	0.130225183767428	0.424106140125603	-4.92214976208102
ENSG00000147416.11	0.737186456274209	6.14278649679411	1.73959419707545	0.13027683055133	0.424135274442372	-5.25087342854663
ENSG00000231916.1	-3.185976639213	-2.02799951754425	-1.73949280342909	0.1302954084175	0.424135274442372	-4.56696332335745
ENSG00000030110.13	-0.943036315442662	4.77857293168373	-1.73941167138539	0.130310275695455	0.424135274442372	-5.19776191771424
ENSG00000154330.13	-1.20795529418801	2.05849016333264	-1.73938377953176	0.130315387198817	0.424135274442372	-4.87347334947972
ENSG00000159792.10	-0.873172663427298	4.64813158859535	-1.73925434640725	0.130339109849543	0.424135274442372	-5.18643166166603
